question_id,answer_text
4237,El lactado almacenado se convierte a glucosa para suplir al músculo y al cerebro.
4238,Músculo y cerebro
4238,Cerebro y riñón
4238,Hígado y músculo
4238,Eritrocitos y riñon
4239,Acidosis respiratoria con alcalosis metabólica
4239,Alcalosis respiratoria con acidosis metabólica
4239,Alcalosis metabólica con acidosis respiratoria
4239,Acidosis metabólica con acidosis respiratoria
4240,Hiperventilación
4240,Pérdida de agua debido a micción frecuente
4240,Acidosis láctica
4240,Deficiencia renal
4241,Glucólisis
4241,Glucogénesis
4241,Síntesis de ácido graso
4241,Lipólisis
4242,Glucólisis
4242,Gluconeogénesis
4242,Ciclo de la úrea
4242,Síntesis de cuerpos cetónicos
4243,Ribosa 5-fosfato
4243,Glucosa 1-fosfato
4243,Piruvato
4243,Fructosa 6 fosfato
4244,Gluconeogénesis hepática
4244,Glucogenolisis de músculo esquelético
4244,Lipólisis de tejido adiposo
4244,Glucogenolisis hepática
4245,Nivel de cAMP en el hígado
4245,Nivel de ATP en hígado
4245,Disponibilidad de los ácidos grasos libres en el hígado
4245,Relación insulina : glucagón
4246,Ácidos grasos de tejido adiposo
4246,Glucosa sanguínea
4246,Proteína muscular
4246,Glucógeno muscular
4247,Aldolasa
4247,Aminotransferasa
4247,Deshidrogenasa
4247,Racemasa
4248,Interfiera con la síntesis de prostaglandinas
4248,Disminuya los efectos de glucagón
4248,Suministrea la vitamina ácido nicotínica
4248,Ninguna anterior
4249,Linfocitos
4249,Hepatocitos
4249,Neuronas
4249,Adipocitos
4250,Se halla en las membranas celulares hepáticas
4250,Involucra una proteina G en un proceso sintético cAMP
4250,Tiene un dominio extracelular de enlace a glucagón
4250,Su activación simula producción cAMP vía adenilato ciclasa
4251,Inhibición de gluconeogénesis en el hígado
4251,Aumento del transporte de glucosa al músculo
4251,Aumento del transporte de aminoácido al músculo
4251,Aumento de formación de glucógeno por el hígado
4252,Son precursores de lípidos estructurales
4252,Son precursores de prostaglandinas
4252,Son precursores de tromboxanos y leucotrienos
4252,El ácido linoleico fue el primer ácido graso descrito como esencial
4253,Oléico
4253,Palmitoleico
4253,Palmítico
4253,Esteárico
4254,"1, 2, 3"
4254,"3, 4, 5"
4254,"1, 4, 5"
4254,"2, 3,0 5"
4255,Glicina
4255,Hidroxileucina
4255,Prolina
4255,Hidroxiprolina
4256,Deficiencia en el procesamiento de tiamina
4256,Deficiencia de una enzia transportadora de fenilalamina
4256,Deficiencia de tirosinasa
4256,Un exceso de tirosina
4257,Lisina
4257,Arginina
4257,Glutamato
4257,Fenilalanina
4258,Alifáticos
4258,Hidroxulados
4258,Acídicos
4258,Básicos
4259,Apoproteína B
4259,Beta-caroteno
4259,Proteína C Reactiva
4259,Coenzima A
4260,Hiperlipoproteinemia debido a un aumento de producción de VLDL hepático
4260,Cetoacidosis por aumento de producción de cuerpo cetónico hepático
4260,Hipotrigliceridemia por defecto de la síntesis hepática de ácido graso.
4260,Hiperglucemia por gluconeogénesis hepática no controlada.
4261,Glucólisis
4261,Degradación del hem
4261,Síntesis de nucleótido
4261,Degradación de tirosina
4262,Carbamoil fosfato sintetasa
4262,Argininosuccinato sintetasa
4262,Argininosuccinato liasa
4262,Arginasa
4263,Acidosis respiratoria
4263,Acidosis metabólica
4263,Alcalosis metabólica
4263,El pH y los niveles de dióxido de carbono y bicarbonato están dentro de los rangos normales
4264,Piruvato
4264,Oxalacetato
4264,Alfa-cetoglutarato
4264,Alfa-cetoisovalerato
4265,Tirosina
4265,"Glicina, alanina y prolina"
4265,Glutamato
4265,Aspartato
4266,Queilosis
4266,Beriberi
4266,Escorbuto
4266,Raquitismo
4268,No es una vitamina esencial
4268,Está relacionada a tocoferol
4268,Deriva del etanol
4268,También se le conoce como opsina
4269,Deficiencia de ácido ascórbico
4269,Ingestión excesiva de alfa tocoferol
4269,Ingestión excesiva de colecalciferol
4269,Deficiencia de tiamina
4270,Aspartato ainotransferasa
4270,Metilmalonin-CoA mutasa
4270,Prolil hidroxilasa
4270,Piruvato carboxilasa
4272,Terapia con un derivado de cumarina para evitar trombosis en los propensos a la formación de coágulos
4272,Prolongada terapia antibiótica oral de amplio espectro
4272,Ausencia total de verduras (hojas verdes)
4272,Ser un infante recién nacido.
4273,Es necesaria para la síntesis de algunos factores de la coagulación
4273,Entre sus funciones se incluyen el transporte de electrones y el crecimiento
4273,Alrededor de la mitad de la vitamina K es producida por las bacterias intestinales
4273,La absorción se realiza en el intestino delgado
4274,B6
4274,B12
4274,B5
4274,B3
4275,Hierro
4275,Calcio
4275,Manganeso
4275,Magnesio
4276,Hierro
4276,Zinc
4276,Cromio
4276,Silicón
4277,Son ácidos grasos cíclicos
4277,Tienen potentes efectos biológicos que involucran a casi todos los órganos del cuerpo
4277,Primero se observaron para causar contracción uterina y disminución de la presión sanguínea.
4277,"La medulina, aislada de la médula del riñón, es una prostaglandina"
4278,Von Gierke
4278,Pompe
4278,Gaucher
4278,Niemann Pick
4279,Glucógeno
4279,Ácidos grasos
4279,Triglicéridos
4279,Colesterol
4280,Citosol
4280,Mitocondria
4280,Complejo de Golgi
4280,Peroxisomas
4281,La fuente más importante de la galactosa en la dieta es la lactosa
4281,La lactosa es hidrolizada por la lactasa intestinal
4281,La lactosa se desdobla en glucosa y galactosa
4281,La galactosa es metabolizada en el hígado
4282,El exceso de glucosa se acumula en la sangre:
4282,La eliminación de la leche de la dieta no es efectiva
4282,La galactosa de por sí es tóxica inclusive en cantidades pequeñas
4282,El metabolismo de la glucosa es suprimido por el exceso de galactosa
4283,Lactasa
4283,Glucosa 6 fosfatasa
4283,Galactocinasa
4283,Aldolasa B
4284,Se observará una disminución de la lipólisis
4284,Disminuirá la formación de cuerpos cetónicos
4284,Aumentará el metabolismo proteíco
4284,Todas son ciertas
4285,Fosfatidiletanolamina y colesterol
4285,Fosfatidilcolina y fosfatidiletanolamina
4285,Fosfatidilserina y fosfatidilcolina
4285,Fosfatidilserina y fosfatidiletonolamina
4286,Acetil-CoA
4286,Acetoacetil CoA
4286,Hidroximetilglutaril CoA
4286,Glucosa y celulosa
4287,Enfermedad de Von Gierke
4287,Síndrome de deficiencia PNP
4287,Aciduria orótica Tipo I
4287,Inmunodeficiencia severa combinada
4288,Se forma por la ciclación espontánea de una fracción constante de fosfato de creatina muscular
4288,La excreción de creatinina en la orina de adultos es muy constante día a día
4288,Los niveles de creatinina urinaria dan una medida de la masa muscular
4288,Los niveles sanguíneos de creatinina son un buen indicador de función renal
4289,"2, 4"
4289,"1, 4"
4289,"3, 4"
4289,"2, 3"
4290,Tropomiosina
4290,Miosina
4290,Actomiosina
4290,Actina
4291,Urobilinógeno
4291,Bilirrubina
4291,Mesobilirrubina
4291,Biliverdina
4292,Tratados con sumplementos dietéticos de vitamina B6
4292,Tratados con suplementos dietéticos de cisteína
4292,Un resultado de la deficiencia de cistationina sintetasa
4292,Causado por la incapacidad de formar metionina a partir de homocisteína por metilación
4293,Inactivar la proteína Gi.
4293,Bloquear la protína Gs a una forma inactiva
4293,Hidrolizar rápidamente la proteína G d GTP a GDP
4293,Evitar que GTP interactúe con la proteína G
4294,Proteína
4294,Yodo
4294,Lípido
4294,Calcio
4295,Fosfoenolpiruvato
4295,NADPH
4295,Citrato
4295,Etanol
4296,Uniportes
4296,Dos uniportes opuestamente orientados
4296,Dos uniportes orientados en la misma dirección
4296,Antiportes
4297,Aumento en la síntesis de HMG-CoA reductasa
4297,Disminución de la síntesis de apo-B-100
4297,Aumento de la síntesis del receptor apo-E
4297,Disminución de la actividad de ACTA
4298,Vitamina K
4298,Calcio
4298,Trombina
4298,Proteolisis
4299,Hemoglobina A1c
4299,Hemoglobina C
4299,Hemoglobina S
4299,Hemoglobina F
4300,Niacina / B12
4300,Tiamina  / B12
4300,Tiamina / ácido fólico
4300,Niacina / ácido fólico
4301,46 cromosomas
4301,23 cromosomas
4301,45 cromosomas
4301,47 cromosomas
4302,Dispermia
4302,Fallo durante la meiosis de una célula sexual
4302,Fallo durante la primera división del cigoto
4302,Trispermia
4303,Trisomía 13
4303,Trisomía 18
4303,Trisomía 21
4303,"(45, X)"
4304,Trisomía 18
4304,Trisomía 21
4304,"(47, XXY)"
4304,"(45, X)"
4305,Trisomía 13
4305,Trisomía 18
4305,Trisomía 21
4305,"(47, XXY)"
4306,Síndrome de Marfan
4306,Síndrome de Noonan
4306,Síndrome de Edwards
4306,Síndrome de Klinefelter.
4307,Casco de guerrero griego
4307,Ausencia del tipo
4307,Sellado genómico materno del cromosoma 15q11-13
4307,Sellado genómico paterno del cromosoma 15q11-13
4308,Llanto parecido al maullido de gato
4308,Casco de guerrero griego
4308,Sellado genómico materno del cromosoma 15q11-13
4308,Sellado genómico paterno del cromosoma 15q11-13
4309,Llanto parecido al maullido de gato
4309,Casco de guerrero griego
4309,Ausencia del tipo
4309,Sellado genómico materno del cromosoma 15q11-13
4310,Cromosoma Chicago
4310,Cromosoma Boston
4310,Cromosoma St. Louis
4310,Cromosoma Baltimor
4311,Síndrome de Algelman
4311,Síndrome del cromosoma X frágil
4311,Síndrome de Miller-Dieker
4311,Síndrome de Prader-Willi
4312,Leuceia promielocítica aguda
4312,Leucemia mieloide crónica
4312,Síndrome de Klinefelter.
4312,Síndrome de Down
4313,Proteus mirabilis
4313,Klebsiella spp
4313,Pseudomona sp
4313,Enterococcus faecalis
4314,Grave sin shock
4314,Leve
4314,Moderada
4314,Severa sin shock
4315,Hipocalcemia
4315,Hipercalcemia
4315,Hiperkalemia
4315,Hiponatremia
4316,Hiperkalemia
4316,Hipernatremia
4316,Hipocalcemia
4316,Hipokalemia
4317,Inmunodeficiencia
4317,Absceso renal
4317,Riñon en herradura
4317,Litiasis renal
4318,Hipotensión
4318,Arritmias
4318,Insuficiencia cardiaca
4318,Hipertrofia ventricular
4320,Milrinona
4320,Dobutamina
4320,Atropina
4320,Vasopresina
4321,Normal
4321,Obesidad
4321,Delgadez extrema
4321,Obesidad mórbida
4322,Epiglotitis
4322,Bronquiolitis
4322,Faringitis
4322,Crisis asmática
4324,Albúmina 5% en bolo
4324,Plasma en 2 horas
4324,Dextrosa 5% en bolo
4324,Solución hipertónica 3% EV
4325,Gammagrafía
4325,Radiografía
4325,Tomografía
4325,Cistografía
4326,Himidificación de la vía aérea
4326,Corticoide inhalatorio
4326,Corticoide endovenoso
4326,"Exigenoterapia, O2 frío nebulizado"
4327,Laringotraqueitis
4327,Bronquitis aguda
4327,Neumonia atípica
4327,Bronconeumonía bacteriana
4328,Procainamida 30 mgrs/kg e.v. en bolo
4328,"Amiaodorona 10 mgs,/kg. En bolo"
4328,"Adenosina 0,5 mgrs/kg en infusión e.v."
4328,Bicarbonato de sodio a 2 meq/kg e.v.
4329,Naloxona
4329,Pralidoxina
4329,Fomerpizol
4329,Disulfiram
4330,120
4330,180
4330,140
4330,220
4331,Adenovirus
4331,Calicivirus
4331,Astrovirus
4331,Enterovirus
4332,Citomegalovirus
4332,Astrovirus
4332,Norovirus
4332,Calicivirus
4333,Sarampión
4333,Rubeola
4333,Varicela
4333,Intoxicación medicamentosa
4334,Enterocolitis necrotizante
4334,Colitis ulcerativa
4334,Suboclusión intestinal
4334,E. Infección del sistema urinario
4335,Bronconeumonía
4335,Crisis asmática de origen infeccioso
4335,Insuficiencia cardiaca congestiva
4335,Neumonitis intersticial
4336,Rubeola
4336,Varicela
4336,Sarampión
4336,Eritema infeccioso
4337,Ciprofloxacino
4337,Cefuroxima
4337,Sulfametoxazol
4337,Clindamicina
4338,Bronquiolitis
4338,Insuficiencia cardíaca congestiva
4338,Tuberculosis pulmonar
4338,Síndrome obstructivo bronquial
4339,Irritación vaginal
4339,Ropa íntima ajustada
4339,Infección del tracto urinario
4339,Diarreas a repetición
4340,Eritema tóxico
4340,Miliaria rubra
4340,Exantema súbito
4340,Sarampión
4341,Megacolon congénito
4341,Hernia interna del colon
4341,Vólvulo del colon
4341,Atresia intestinal
4342,Estenosis subglótico congénita
4342,Membranas laríngeas congénitas
4342,Parálisis de las cuerdas vocales
4342,Hemangioma subgótico congénito
4343,Convulsiones
4343,Ictericia
4343,Epistaxis y petequias
4343,Disuria y hematuria
4344,Cortisol
4344,Galactosa
4344,Sustancias reductoras
4344,Paratohormona
4345,Bolsa colectora
4345,Cateterización
4345,Sondaje permanente
4345,Punción infrapúbica
4346,30 -- 1
4346,15 -- 1
4346,7 -- 1
4346,30 -- 2
4347,Adenovirus
4347,Herpes virus hominis tipo 6
4347,Rinovirus
4347,Virus sincitial respiratorio
4348,Resposición de plaquetas
4348,Administración de glucocorticoides
4348,Indicación de inmunoglobulina intravenosa
4348,Adminstración de globulina anti Rh (D)
4349,Flumazelino
4349,Azul de metileno
4349,Pralidoxima
4349,Pridoxina
4350,Impétigo
4350,Escarlatina
4350,Herpes simple
4350,Sarampión
4351,Nefrolitiasis
4351,Divertículos vesicales
4351,Devertículos uretrales
4351,Hidronegrosis
4352,Inserción de una vía aérea
4352,Presiona nasal de vía aérea positiva continua
4352,Amigdalectomía y adenoidectomía
4352,Un ensayo con esteroides
4353,Gastroenteritis vírica
4353,Apendicitis aguda
4353,Cólicos del lactante
4353,Diarrea secretora
4354,Hipertrofia de píloro
4354,Enfermedad de Hirschsprung
4354,Atresia de esófago
4354,Atresia duodenal
4355,Virus sincitial respiratorio
4355,Virus de la parainfluenza 3
4355,Mycoplasma pneumoniae
4355,Chlamydia trachomatis
4356,Virus Sincitial Respiratorio
4356,Virus Parainfluenzae
4356,Adenovirus
4356,Mycoplasma
4357,Hemograma
4357,Radiografía de tórax
4357,Electrólisis en sudor
4357,Cultivo de aspirado traqueal
4358,Hay atrapamiento aéreo en la Rx de tórax.
4358,Está producida por el virus respiratorio sincitial
4358,Hay afectación bronquiolar difusa
4358,Hay un defecto de ventilación pulmunar
4359,Varicela
4359,Sarampión
4359,Exantema súbito
4359,Escarlatina
4360,Mononucleosis infecciosa
4360,Infección por citomegalovirus
4360,"Rubéola, forma del lactante"
4360,Hipersensibilidad a los antitérmicos
4361,Sarampión
4361,Rubéola
4361,Escarlatina
4361,Eritema infeccioso
4362,Sarampión
4362,Rubéola
4362,Eritema infeccioso
4362,Escarlatina
4363,Infección enterovírica
4363,Sarampión
4363,Rubéola
4363,Reacción medicamentosa a los antipiréticos
4365,Neumonía
4365,No neumonía
4365,Enfermedad muy grave
4365,Bronquitis
4366,Neumonía intersticial
4366,Bronquiolitis
4366,Empiema
4366,Traqueobronquitis
4367,Staphylococcus aureus
4367,Streptococcus pneumoniae
4367,Mycoplasma pneumoniae
4367,Streptococcus grupo B
4368,Pneumocystis jiroveci
4368,Cándida albicans
4368,Mycoplasma pneumoniae
4368,Toxoplasma gondii
4369,11-hidroxilasa
4369,21-hidroxilasa
4369,3-beta-OH-deshidrogenasa
4369,13-hidrogenasa
4370,Feocromocitoma
4370,Coartación aórtica
4370,Hiperplasia suprarrenal congénita
4370,Neuroblastoma
4371,Vitamina C.
4371,Salicilatos
4371,Loratadina
4371,Clorfenamina
4372,Diplopia
4372,Petequias y sangrado gingival
4372,Diarrea y vómitos
4372,Convulsiones
4373,Anticolinérgico
4373,Simpaticomiméticos
4373,Extrapiramidal
4373,Narcótico
4374,Clorfeniramina
4374,Dexametasona
4374,Dopamina
4374,Suero fisiológico
4375,Por ingesta de alimentos
4375,Seborreica
4375,Alérgica de contacto
4375,Eccematoide infecciosa
4376,Control de los precipitantes ambientales del prurito
4376,Hidratación de la piel
4376,Corticoides tópicos
4376,Evitar los alimentos que claramente exacerban la enfermedad
4377,Contacto TBC y quimioprofilaxis
4377,Primoinfección y quimioprofilaxis
4377,TBC pulmonar y esquema II
4377,Contacto TBC y prueba terapéutica
4378,Cuadro clínico
4378,Radiografía sugestiva
4378,Antecedente epidemiológico de contacto
4378,PPD positivo
4379,"Niño de 8 meses, recibió BCG al nacer, sin contacto conocido, con PPD (8 mm)"
4379,"Niño de 2 años, PPD (6 mm), examen físico y radiografía normal."
4379,"Niño de 2 años, PPD (12 mm), adenopatía hiliar en radiografía de tórax."
4379,"Niño de 2 años, PPD (12 mm) adenopatía hiliar y derrame pleural."
4380,Disentérica sin deshidratación
4380,Aguda acuosa sin deshidratación
4380,Crónica con deshidratación
4380,Aguda acuosa con deshidratación
4381,400 mL
4381,"1,200 mL"
4381,700 mL
4381,120 mL
4382,Acuosa con shock
4382,Disentérica con deshidratación
4382,Disentérica con shock
4382,Persistente en pre-shock
4383,Difenoxilato y atropina
4383,Combinación de Kaolin-péctina
4383,Loperamida
4383,Loperamida
4384,Hemograma
4384,Parasitológico seriado
4384,Reacción inflamatoria en heces
4384,Estudio de rotavirus
4385,Flujo alto de diarrea
4385,Paciente deshidratado con compromiso de conciencia
4385,Íleo paralítico
4385,Deshidratación con shock
4386,Fluidoterapia EV con solución polielectrlítica
4386,Administración de cloruro de sodio EV
4386,Iniciar antibioticoterapia
4386,Fluidoterapia con solución de Lactato de Ringer
4387,Suspender alimentación
4387,Descotinuar la lactancia materna
4387,Leche artificial diluida
4387,Alimentación artificial
4388,Suprimir la lactancia natural y administrar una leche de inicio diluida
4388,Suprimir lactancia materna y administrar una fórmula sin lactosa
4388,Continuar con la lactancia materna y administrar antibióticos
4388,Suspender la lactancia materna y administrar antibióticos
4389,"Shigella dysenteriae serotipo 1, Vibrio cholerae, Plesiomonas shigelloides"
4389,"E. coli enterotoxigénica, E.coli enterohemorrágica"
4389,"E. coli enteroinvasiva, Rotavirus, virus de Norwalk"
4389,"Campylobacter Jejuni, Shigella flexneri, Helicobacter pylori"
4390,Shigelosis
4390,Salmonella typhi
4390,Estamoeba histolytica
4390,Yersinia enterocolítica
4391,Drepanocitosis
4391,LES
4391,Malaria
4391,Enfermedad de Hodgkin
4392,"Salmonella nontyphi, Campylobacter jejuni"
4392,"Campylobacter coli, Shigella flexneri"
4392,"Shigella sonnei, Salmonella typhi"
4392,"E. Coli 0157:H7, Shiguella dysenteriae"
4393,La enfermedad se complica con hipopotasemia
4393,Aparece acidosis
4393,Aparece una necrosis tubular aguda
4393,Aparece taquicardia y taquipnea
4394,Campylobacter jejuni
4394,Salmonella typhi
4394,Aeromonas
4394,Salmonella no tífica
4395,Se caracterizan por la presencia de leucocitos y eritrocitos en las heces
4395,"Responden bien al caolín, difenoxilato y atropina"
4395,Son vehiculadas primariamente por el agua
4395,Pueden causar abscesos hepáticos
4396,Los reservorios animales comprenden las aves de corral y el marisco
4396,La neomicina por vía oral representa el antibiótico de elección
4396,La bacteriemia es frecuente
4396,La enfermedad es rara en las instituciones para niños con retraso psicomotor
4398,Malalbsorción de ácidos biliares
4398,Neuroblastoma
4398,Colitis ulcerosa
4398,Enterocolitis pseudomembranosa
4399,Síndrome del intestino congestionado
4399,Deficiencia primaria de disacaridasas
4399,"Síndrome de vaciamiento rápido (""dumping"")"
4399,Alergia a las proteínas de la leche
4400,"Cuerpos reductores (prueba de Clinitest): más de 0,5%, pH: >6,0."
4400,"Cuerpos reductores (prueba de Clinitest): menos de 0,5%, pH: < 7,0."
4400,Cuerpos reductores (prueba de Clinitest): cualquier valor.  pH: >6.
4400,"Cuerpos reductores (prueba de Clinitest): más de 0,5%, pH: > 5,0."
4401,Diarrea
4401,Pérdida de peso
4401,Hipoglicemia
4401,Vómitos
4402,Sarampión
4402,Exantema súbito
4402,Enfermedad de Kawasaki
4402,Varicela
4403,Difteria
4403,Sarampión
4403,Poliomelitis
4403,Hepatits B
4404,6 días
4404,8 días
4404,14 días
4404,> 14 días
4405,9
4405,6
4405,4
4405,2
4406,Megaeritema epidérmico
4406,Sarampión
4406,Rubéola
4406,Escarlatina
4407,Enfermedad de Wilson
4407,Encefalitis postvaricela
4407,Leucoencefalitis hemorrágica aguda
4407,Encefalitis tóxica parainfecciosa
4408,Intolerancia digestiva
4408,Hematuria
4408,Neumonía
4408,Piodermitis
4409,Subcutánea
4409,Intramuscular
4409,Oral
4409,Endovenosa
4410,Rinofaringitis
4410,Bronquiolitis
4410,Epiglotitis
4410,Bronconeumonía
4411,Epiglotitis
4411,Síndrome de escape de aire
4411,Neumonitis intersticial
4411,Crisis asmática
4412,Erupción por fármacos
4412,Urticaria
4412,Dermatitis
4412,Exantema vírico
4413,Coxsackievirus A19
4413,Virus Parainfluenzae 1
4413,Citomegalovirus
4413,Virus hermes humano 6
4414,Componentes C3 de complemento
4414,Neutrófilos
4414,Linfocitos T
4414,Anticuerpo IgA
4416,8 días
4416,10 días
4416,15 días
4416,12 días
4417,Neumonía
4417,Retraso del crecimiento intrauterino
4417,Sibilancia
4417,Alcalosis hipoclorémica
4418,Ascaris lumbricoides
4418,Enterobius vermicularis
4418,Trichuris trichiura
4418,Ancylostoma duodenale
4419,Pancreatitis aguda
4419,Obstrucción intestinal
4419,Alteraciones hidroelectrolíticas
4419,Perforaciones intestinales
4420,Pseudomonas aeruginosa
4420,Pseudomona cepacia
4420,Haemophilus influenzae
4420,Staphylococus aureus
4421,395 mOsm/L
4421,310 mOsm/L
4421,270 mOsm/L
4421,260 mOsm/L
4422,La incidencia es mayor en el sexo masculino
4422,"Generalmente, se inicia en el primer mes de vida"
4422,"El vómito suele ocurrir en forma de ""proyectil"""
4422,Se observa una ictericia asociada
4423,Espasticidad
4423,Distonía
4423,Ataxia
4423,Hipotonia
4424,La edad típica de aparición es de 1 a 2 años de edad.
4424,Los hallazcos EEG típicos incluyen descargas pico localizadas en las zonas temporles.
4424,La fenitoína y la carbamazepina son fármacos de elección para estos trastornos convulsivos.
4424,Un 25% de los niños con este tipo de crisis experimenta remisión
4425,Tics
4425,Parálisis de Bell
4425,Crisis parciales complejas
4425,Síndrome de Rasmussen
4426,Aparece generalmente en el segundo año de vida
4426,Es una enfermedad hereditaria autosómica recesiva
4426,Se manifiesta por convulsiones tónico-clónicas generalizadas
4426,"Se manifiesta en el EEG por punta-onda a 2,5 ciclos/seg."
4427,Carácter tónico-clónico generalizado
4427,Duración menor a 15 minutos
4427,Fiebre mayor de 38 durante el ataque
4427,Ausencia de infección del SNC
4428,Crisis convulsivas de gran mal
4428,Síndrome de West
4428,Crisis mioclónicas juveniles
4428,Crisis atónicas
4429,Suprimir el gluten de la dieta
4429,"Valorar la prueba de la D-Xilosa y cuantificación de grasa en heces, y si están alteradas, retirar el gluten"
4429,Administrar una leche exenta en discacáridos
4429,Intervenir quirúrgicamente
4430,La biopsia intestinal es indispensable para hacer un diagnóstico de certeza
4430,La talla baja es motivo de sospecha de intolerancia al gluten
4430,Puede haber historia familiar en la intolerancia al gluten
4430,Los celíacos no tratados tienen mayor predisposición en la edad adulta a padecer linfoma intestinal
4431,Artritis crónica juvenil
4431,Mucopolisacaridosis tipo Hurler
4431,Enfermedad de Perthes
4431,Enfermedad de Still
4432,6 meses
4432,1 año
4432,3 años
4432,Hasta el inicio de la pubertad
4433,Intolerancia a proteínas vacunas
4433,Alergia a la caseína mediada por IgE
4433,Deficiencia primaria de lactasa
4433,Gastroenteritis por rotavirus
4434,Rabdomiosarcoma orbital
4434,Enfermedad de Hand-Schüller-Christian
4434,Tumor de Wilms
4434,Sarcoma osteogénico
4435,Tumor de Wilms
4435,Hepatoblastoma
4435,Teratoma
4435,Rabdomiosarcoma
4436,Tumor de Wilms
4436,Nefroma mesoblástico
4436,Hipernefroma
4436,Teratoma
4437,Neuroblastoma
4437,Tumor de Wilms
4437,Rabdomiosarcoma
4437,Mesenquimoma
4438,Tumor de Wilms
4438,Teratoma maligno
4438,Rabdomiosarcoma
4438,Tumor suprarrenal
4439,"Médula ósea, metáfisis óseas, pulmón e hígado"
4439,"Pulmón, hígado y piel"
4439,"Médula ósea, metáfisis óseas, hígado y piel"
4439,"Médula ósea, hígado y piel"
4440,Hipertensión
4440,Fiebre
4440,Hematuria
4440,Dolor abdominal
4441,La hematuria es rara
4441,Solamente puede curar si se quita el tumor
4441,La metástasis óseas son poco frecuentes
4441,La metástasis pulmonares pueden tratarse con éxito
4442,Rabdomiosarcoma
4442,Sarcoma de Ewing
4442,Retinoblastoma
4442,Neuroblastoma
4443,Rabdomiosarcoma
4443,Linfoma de Burkitt
4443,Sarcoma de Ewing
4443,Neuroblastoma
4444,Atresia de coanas
4444,Laringomalacia
4444,Atresia traqueal
4444,Anillo vascular
4446,Administrar gonadotropinas
4446,Practicar laparoscopia
4446,Practicar laparotomía exploradora
4446,Practicar orquidopexia
4447,Aumento de riesgo de síndrome de femenización testicular
4447,Aumento de riesgo de infarto testicular
4447,Aumento de riesgo de hemorragia testicular
4447,Aumento de riesgo de infección testicular
4448,Estudio electromiográfico del periné
4448,Presencia de hemivértebras lumbares
4448,Sexo del paciente
4448,Asociación con atresia esofágia
4449,Tuberculosis
4449,Enfermedad de Crohn
4449,Fístula perianal
4449,Hemorroides
4450,Parasitosis intestinal
4450,Colon irritable
4450,Enfermedad celíaca
4450,Intolerancia a las proteínas de leche de vaca
4451,Tuberculosis
4451,Ano imperforado
4451,Colitis ulcerosa
4451,Mielomeningocele
4452,Entre los 2 y 6 años de vida
4452,Entre los 6 y 12 años de vida
4452,Entre los 12 y 15 años de vida
4452,Entre los 15 y 18 años de vida
4453,Tratamiento antibiótico para la flora local
4453,Fisurotomía
4453,Esteroides por vía tópica
4453,Esfinterotomía
4454,Fístula perineal
4454,Fístula entre el recto y el cuello vesical
4454,Atresia rectal
4454,Ano imperforado sin fístulas
4455,Fístula perineal
4455,Persistencia de la cloaca
4455,Atresia rectal
4455,Ano imperforado sin fístulas
4456,El bebé padece anomalías raquídeas
4456,El bebé tiene una médula trabada
4456,El sacro del pequeño es normal
4456,El neonato tiene un conducto arterioso persistente
4457,Adenitis inguinal
4457,Testículo retractil
4457,Hidrocele del cordón
4457,Hidrocele solitario
4458,Neumotórax
4458,Cardiomegalia
4458,Neuroblastoma
4458,Atelectasia
4459,Es una malformación congénita del diafragma del árbol bronquial y del tabique interauricular
4459,El tratamiento quirúrgico debe realizarse en las primeras 24 horas de vida
4459,Se asocia frecuentemente con una CIA
4459,La incidencia es más elevada en el lado derecho
4460,En algunos casos presenta mucosa extópica gástrica
4460,Es un vestigio del conducto onfalomesentérico
4460,"Se localiza en el ileon, casi siempre a menos de 1 metro de la válvula ileocecal"
4460,Su complicación más frecuente es la hemorragia
4461,Resecar una mínima parte del colon
4461,Realizar una plicatura colorrectal
4461,Hacer una colostomía proximal
4461,Hacer dilataciones periódicas
4462,Invaginación intestinal
4462,Íleo meconial
4462,Estreñimiento crónico
4462,Periotonitis meconial
4463,Cambio a ranitidina
4463,Administración de omeprazol
4463,Administración de anticolinérgicos
4463,Adición de antiácidos a la cimetidina
4464,Tránsito digestivo superior
4464,Manometría esofágica
4464,Endoscopia
4464,Examen isotópico con tecnecio 99
4465,Metoclopramida
4465,Interposición de colon
4465,Resección de porción distal del esófago
4465,Antagonista H2  (cimetidina)
4466,Púrpura de Henoch Schonlein
4466,Embarazo
4466,Enfermedad inflamatoria de la pelvis
4466,Enfermedad del intestino irritable
4467,Atresia de esófago con fístula traqueoesofágica
4467,Hernia hiatal
4467,Estenosis hepertrófica de piloro
4467,Páncreas anular
4468,Atresia de esófago
4468,Atresia ileal
4468,Íleo meconial
4468,Atresia de vías biliares
4469,Niveles hidroaéreos
4469,Timpanismo
4469,Heces sanguinolentas
4469,Abdomen muy doloroso
4470,Infección de la herida
4470,Absceso intraabdominal
4470,Esterilidad
4470,Absceso hepático
4471,El signo de psoas
4471,La distención abdominal
4471,El peristaltismo anómalo
4471,El dolor de rebote
4473,Hematoma duodenal
4473,Apendicitis
4473,Ablución mesenteral
4473,Vólvulo
4474,Diabetes mellitus
4474,Enfermedad por almacenamiento de glucógeno
4474,Hipercalcemia
4474,Hipertrigliceridemia
4475,Enfermedad ulcerosa péptica
4475,Hepatitis
4475,Gastroenteritis
4475,Pielonefritis
4476,Enfermedad ulcerosa péptica
