question_id,answer_text
3728,Químico
3729,Fisiológico
3730,Antagonismo fisiológico
3731,Curva dosis - respuesta quantal
3732,Respuesta idiosincrásica
3733,Taquifilaxia
3734,Reducción
3735,Retículo endoplásmico liso
3736,Acetilación
3737,Es un probable candidato para interacciones farmacológicas
3738,Leche
3739,El metabolismo hepático y la excreción renal son los dos mecanismos más importantes
3741,Betanecol
3742,Betanecol
3743,Hipertensión
3744,Liberación del factor relajador endoteliano (EDRF)
3745,"Puede resultar en hipermotilidad intestinal, salivación y sudoración"
3746,Neostigmina
3747,Se usan para tratar la miastenia grave y pueden causar salivación excesiva.
3748,Paratión (insecticida)
3749,Escopolamina
3750,Contracción del músculo esquelético
3751,Taquicardia causada por infusión de acetilcolina
3752,Antagonista reversible en los receptores muscarínicos
3753,Atropina
3754,Atropínicos
3755,Escopolamina
3756,Escopolamina
3757,Ipratropio
3758,Benztropina
3759,Propantelina
3760,Hipertensión
3761,Piridostigmina
3762,Nicotina
3763,Bradicardia
3764,Debilidad del músculo esquelético
3765,Mecamilamina
3766,Succinilcolina
3767,Succinilcolina
3768,Succinilcolina
3769,Bloqueo despolarizante
3770,Succinilcolina
3771,Tubocurarina
3772,"De la cabeza, cuello y cara"
3773,Agente bloqueador NM no despolarizante
3774,Tubocurarina
3775,Atracurio
3776,Atracurio
3777,Su acción vagolítica en el corazón
3778,Pancuronio
3779,Rapacuronio
3780,Dantroleno
3781,Diazepam
3782,Selegilina
3783,Albuterol
3784,Activa los receptores dopaminérgicos en los lechos vasculares mesentéricos y renales.
3785,Dilata los bronquios
3787,Triptófano
3788,Histidina
3789,Dopamina
3790,Receptores adrenérgicos beta 1
3791,Retardar su absorción sistémica
3792,Epinefrina
3793,Tirosina
3794,Triglicéridos en las células grasas
3795,Epinefrina
3796,Tratamiento de la reacción por hipersensibilidad aguda a los fármacos.
3797,Norepinefrina
3798,Norepinefrina
3799,Norepinefrina
3800,Aumentada FC y aumentada PA
3801,Isoproterenol y Propranolol
3802,Se usa para evitar broncoespasmo
3803,Constricción de los vasos en la mucosa nasal
3804,Salmeterol
3805,Trabajo de parto prematuro
3806,Metilfenidato
3807,Anfetamina
3808,Es rápidamente biotransformada por COMT y MAO
3809,Propranolol
3810,Angina de Pecho
3811,Glaucoma
3813,Taquicardia inducida por Metacolina
3814,"Hipoglucemia, hiperlipidemia y sedación"
3815,Timolol
3816,Timolol no tiene acción anestésica local
3817,Labetalol
3818,Tiene acciones bloqueadoras del receptor a1
3819,Atenolol
3820,Ataques asmáticos
3821,Betaxolol
3822,Receptores alfa 1
3823,Aorta descendente
3824,Laríngeo recurrente
3825,Coronaria derecha
3826,Media posterior
3827,Cabeza
3828,Coxofemoral
3829,La uretra membranosa es uno de los puntos estrechos
3830,facial
3831,Gastrocnemio
3832,Posterior a la aorta ascendente
3833,Dificultad para mirar de lejos y de cerca
3834,vesical inferior
3835,Ramas cervicales del vago y tronco simpático
3836,Las venas bronquiales drenan parcialmente la sangre aportada a los pulmones.
3837,Esfínter externo
3838,Anteriores
3839,Elevador del ano
3840,Pubocoxígeo
3841,Meníngea media
3842,Comunicante anterior
3843,Astrocito
3844,Cricoides
3845,Coronaria izquierda
3846,La arteria hepática y el conducto biliar
3847,Se debe llegar solo hasta el espacio subdural
3848,Diafragma pélvico
3849,Inferior
3850,Radial
3851,Coronaria estomáquica
3852,Cuerda vocal verdadera
3853,Maxilar inferior
3854,Rodilla
3855,Etmoides
3856,Una lesión en el ganglio geniculado.
3857,Oblicuo superior
3858,A la parte infundibular de la trompa
3859,Motor ocular común
3860,Troclear
3861,Nervio simpático cervical
3862,Motor ocular común
3863,Núcleo caudado
3864,Músculo ciliar
3865,Nervio vago
3866,Mandibular
3867,La vía sensitiva del dolor se encuentra ene el cordón lateral
3868,Apófisis mastoides
3869,Glosofaríngeo
3870,Glosofaríngeo
3871,Dolor en la zona orbitaria
3872,Granulaciones aracnoideas
3873,Capacidad para realizar abducción de las cuerdas vocales
3874,Metatálamo
3875,Cartílago tiroides
3876,Omohiodeo
3878,Laríngea superior
3879,Simpática
3880,Sublingual
3881,Temporal
3882,Hipotálamo
3883,Aducida
3884,Tronco superior del plexo braquial
3885,Torácico largo y serrato anterior
3886,Nervio cubital
3887,Esternoclavicular
3888,Fractura diafisaria del húmero
3889,Colículo superior
3890,Fractura supracondílea del húmero
3891,Flexión
3892,Luxación anterior del semilunar
3893,Infra espinoso
3894,Ulnar
3895,Sustancia negra
3896,Interóseos dorsales
3897,Supinador corto
3898,Fractura del cuello quirúrgico del húmero
3899,Anular
3900,Torácico largo
3901,Cubital
3902,Ulnar
3903,Cubital
3904,Cubital
3905,Radial
3906,Anestesia del 5° dedo
3907,Epicóndilo lateral del húmero
3908,Redondo mayor
3909,C5 y C6
3910,Extensor corto del pulgar
3911,Mediano
3912,Escafoides
3913,Ulnar
3914,Ulnar
3915,Mediano
3916,Radial y Circunflejo
3917,Oposición del pulgar
3918,Supraespinoso
3919,Flexor radial del carpo y Braquioradial
3920,Esteroideas
3921,Ciatalgia crónica
3922,Cruzado anterior
3923,Nervio Peroneo profundo
3924,Nervio Peroneo superficial
3925,Músculos aductores
3926,Femoral
3927,Circunfleja femoral medial
3928,Nervio glúteo superior
3929,Fibular profundo
3930,Anillo del tercer aductor
3931,Primer aductor
3932,Tibial anterior
3933,Sartorio
3934,Tibial posterior
3935,Compresión del nervio tibial posterior y tendón del flexor del dedo gordo
3936,La arteria poplítea
3937,Vena Poplítea
3938,Separan los dedos
3939,Deltoideo (colateral medial)
3940,Coronaria derecha
3941,Descendente posterior
3942,Descendente anterior
3943,Desembocadura de la vena cava superior
3944,Agujero de la vena cava inferior
3945,Vena ácigos
3946,Descendente anterior
3949,Mononucleosis infecciosa
3951,Fiebre reumática
3952,Shigella
3953,6 y 11
3954,Toxoplasmosis cerebral
3956,Bartonella henselae
3957,Haemophilus ducreyi
3958,Restaurar las pérdidas de líquidos
3959,Chlamydia trachomatis
3961,Leptospirosis
3963,Staphylococcus aureus
3964,FTA
3967,Probable dengue sin signos de alarma
3969,Impétigo
3971,Clostridium difficile
3972,Virus papiloma humano
3973,Citomegalovirus (CMV)
3974,Anticuerpos heterófilos
3975,Se presenta con frecuencia faringitis exudativa
3976,"Faringitis, adenomegalia"
3977,Linfoma de Burkitt - carcinoma nasofaríngeo
3978,Asociación con carcinoma laríngeo
3979,Mononucleosis infecciosa
3980,Tiene poco efecto sobre la incidencia final de TBC en adultos
3981,Psoas mayor
3982,Lutzomyia
3983,1.000 y 3.000 msnm
3984,Bartonella henselae
3985,Enfermedad por arañazo de gato
3986,Lentivirus
3987,Todas pueden administrarse
3988,Afinidad por los receptores CD5
3989,Es VIH seronegativo
3990,Toxoplasmosis
3991,Tinta china
3992,Hipogammaglobulinemia
3993,Test de ELISA para VIH
3994,Candidiasis oral
3995,Candida albicans
3996,Tumor de célula de Merkel
3997,Herpesvirus
3998,Herpes simple tipo II
3999,Herpes virus hominis tipo 1
4000,Herpes VIII
4001,Herpes Labial
4002,Hepatitis B
4003,Infección por herpes virus humano 6
4004,Saliva
4005,Enfermedades congénitas
4006,Los genitales
4007,Hipodensidad en lóbulos temporales
4008,Chancroide
4009,Vibrio cholerae
4010,Chlamydia trachomatis
4011,Elaboración de adhesinas del germen
4012,Proteus mirabilis
4013,Adenovirus causa cistitis hemorrágica aguda en niños
4014,Bacilos Entéricos Gramnegativos
4015,Tiene su reservorio en roedores y animales domésticos
4016,Paludismo - tuberculosis
4017,Personas
4018,Fiebre tifoidea
4019,Salmonella spp
4021,Infección previa por otra cepa del mismo virus
4022,Virus del dengue
4023,Virus del Dengue
4024,Una enfermedad vírica que puede producir fiebre hemorrágica
4026,Vacuna 17D
4027,Mosquito
4028,Si la mordida es en la cara
4029,Estafilococo aureus
4030,Síndrome de choque tóxico
4031,Staphylococcus aureus
4032,Retención de un tampón
4033,Vancomicina
4034,FTS-ABS
4035,Sífilis
4036,Tinción inmunofluorescente de frotis realizado a partir de la lesión activa
4037,Gonorrea y epididimitis
4038,Transfusión transplacentaria
4039,Gonorrea
4040,Uso de profilácticos
4041,Neisseria gonorrhoeae
4042,Calymmatobacterium donovani
4043,Varicela
4044,Streptococcus pyogenes
4045,Streptococcus
4046,Inmunogenicidad
4047,Streptococcus pyogenes
4048,Fiebre reumática
4049,Campylobacter jejuni
4050,Jejuni
4051,Campylobacter jejuni
4052,Mycoplasma pneumoniae
4053,Mycoplasma pneumoniae
4054,El hombre
4055,Vibrio cholerae
4056,Cultivo de heces
4057,Shigella
4058,Deshidratación
4059,a y c son correctas
4060,Escherichia coli
4062,Escherichia coli
4063,Escherichia coli
4064,Helicobacter pylori
4065,Transmisión fecal-oral
4066,Salmonella Typhi
4067,Pseudomonas aeruginosa
4068,Pseudomonas aeruginosa
4069,Estreptococo pneumoniae
4070,Streptococcus pneumoniae
4071,"Fiebre prolongada, exantema, compromiso del SNC y aparato circulatorio."
4072,Rickettsia Typhi
4073,Tracto respiratorio
4074,La afectación sintomática del sistema nervioso central es frecuente en la forma diseminada.
4075,Toxina eritrogénica del estreptococo B hemolítico
4076,Escarlatina
4077,Paramixovirus
4078,Es estadio prodrómico o fase catarral
4079,Manchas de Koplik
4080,Virus
4081,Tipo de exantema
4082,Rubéola
4083,Linfadenitis regional
4084,Gammagrafía (cintigrama óseo)
4085,Aglutinaciones
4086,Botulismo
4087,Toxina de Clostridium botulinum
4088,No aplicar toxoide ni antitoxina
4089,Toxina de tetanus
4090,Presencia de antígeno de superficie
4091,Anti-HBs
4092,Vacunación reciente para VHB
4093,Virus A
4094,Virus de la hepatitis A
4095,Hepatitis - Famciclovir
4096,Adenovirus
4097,Adenovirus
4098,Son causa más frecuente de bronquilitis en el adulto (serotipos 12 y 13)
4099,Acinetobacter es predominantemente hospitalario
4100,Paracoccidiomicosis
4101,La resistencia del huésped
4102,Sensibilización alérgica al ácaro
4104,Examen directo con hidróxido de potasio
4105,SARS (Coronavirus / Inhalación.
4106,Trichophyton rubrum
4107,Bacteroides spp.
4108,Psitacosis
4109,Erysipelothrix rhusiapathiae
4110,Rotavirus
4111,Poliovirus
4112,Virus parainfluenza
4113,Azul
4114,Polisacárido
4115,Listeria monocytogenes
4116,Streptococcus pneumoniae
4117,Streptococcus agalactiae
4118,Streptococcus del Grupo B.
4119,Hemólisis beta
4120,Streptococcus viridans
4121,S. bovis
4122,E. bobis
4123,S. haemolyticus
4124,Vancomicina
4125,Absceso pulmonar / Peptostreptococcus
4126,Tinea cruris
4127,Bacilus cereus
4128,Yersinia enterocolítica
4129,Síndrome hemolítico urémico
4130,Neumonía por Yersinia pestis
4131,Klebsiella pneumoniae
4132,Todas las cepas son sensibles a la ampicilina
4133,Pasteurella multocida
4134,Neumonía por Legionella
4135,Parvovirus
4136,Eritema infeccioso
4137,Papovavirus
4138,La LMP es una enfermedad de comienzo brusco con fiebre y cefalea
4139,Demostración de invasión tisular.
4140,Es producida por A. flavus
4141,Sporothrix schenckii
4142,Tracto respiratorio
4143,Sporothrix schenckii
4144,Galactosa y glucosa
4146,Pepsina
4147,Amilasa
4148,GLUT 5.
4149,Histamina
4150,Formación de úrea
4151,GMP cíclico.
4152,Glándula pineal
4153,Factor intrínseco
4154,Colecistocinina.
4155,Uracilo
4156,Manchas de bitot
4157,Incremento de lactato
4158,Vascular
4159,Zinc
4160,Mitocondria
4161,Cobre
4162,K
4163,Noradrenalina
4164,Oxitocina
4166,Estrógenos
4167,El corazón y músculo en periodos interprandiales
4168,Inhibe la gluconeogénesis hepática
4169,Cetoacidosis
4170,Gangliosidosis
4171,Arginina
4172,Tirosina
4173,Miosina
4174,Norepinefrina (NE)
4175,Almacenado en el cuerpo en combinación con ferritina
4176,Lactado
4177,Tiamina
4178,Deficiencia de C-21 hidroxilasa
4179,Vitamina E
4180,Osteomalacia
4181,Ciclooxigenasa
4182,Cortisol
4183,Fosforilación oxidativa
4184,Alto colesterol sanguíneo
4185,Baja glucosa sanguínea
4186,Glucagón
4187,Insulina
4188,Vasopresina
4189,Ácidos grasos
4190,Cetogénesis
4191,Homogestisato
4192,Deficiencia de lactasa
4193,Lipoproteínas de alta densidad
4194,Glucólisis
4195,Deficiencia de glucosa-6-fosfato-deshidrogenasa
4196,Incluyen a la beta-hidroxibutirato y acetona.
4199,Evita la trombosis.
4200,Es sintetizada en la piel.
4201,Glucólisis
4202,Miosina.
4203,El encéfalo.
4204,Músculo
4205,Glucogenólisis hepática
4206,Vitamina B1
4207,Todas las anteriores
4208,Insulina
4209,La secreción de insulina se mantiene constante y baja
4210,Transporte de glucosa en el músculo
4211,Factor de crecimiento epidérmico
4212,Insulina
4213,LDL
4214,Quilomicrones
4215,Quilomicrones
4216,Transferir colesterol de los tejidos periféricos al hígado
4217,Colestiramina
4218,Transporte de colesterol de tejido periférico a hígado
4219,Quilomicrones
4220,Incrementado ingreso de glucosa hacia las células
4221,Células mucosas intestinales donde contienen cerca de 85% de triglicéridos
4222,ApoB-48
4223,Linoléico
4224,"Quilomicrones, VLDL, IDL, LDL."
4225,Aumento de la betaoxidación y disminución de la síntesis de colesterol
4226,Glucosa 6 fosfatasa
4227,Enzimas anabólicas
4228,Músculo cardíaco
4229,Un aumento en la conversión de piruvato a lactato.
4231,El músculo carece de glucosa 6-fosfatasa
4232,Fosforilasa muscular
4233,Ninguna
4234,Una glucemia baja estimula la secreción pancreática de glucagón.
4235,Glucosa-6-fosfato-fosfatasa
4236,Enfermedad de la Célula I
4237,El glucógeno hepático se convierte en glucosa cerebral en reacciones que involucran a G-6-P
4238,Eritrocitos y cerebro
4239,Acidosis metabólica con alcalosis respiratoria
4240,Cetoacidosis
4241,Gluconeogénesis
4242,Proteólisis
4243,Glucosa
4244,Proteolisis de músculo esquelético
4245,Disponibilidad de alanina en la sangre
4246,Fosfocreatina muscular
4247,Descarboxilasa
4248,Refuerce los efectos de epinefrina
4249,Eritrocitos
4250,Inactiva al istema fosforilasa dependiente de cAMP
4251,Aumento de lipólisis en el tejido adiposo
4252,El ácido araquidónico siempre es esencials
4253,Linoléico
4254,"2, 4, 5"
4255,Isoleucina
4256,Deficiencia de una hidroxilasa involucrada en una conversión de aminoácido
4257,Valina
4258,Aromáticos
4259,Beta-hidroxibutirato
4260,Amonio sérico elevado por reducida función del ciclo de la urea hepática
4261,Ciclo de la urea
4262,Ornitina transcarbamoilasa
4263,Alcalosis respiratoria
4264,Glutamina
4265,Arginina
4266,Anemia perniciosa
4268,Es un componente de la rodopsina
4269,Deficiencia de retino
4270,Piruvato deshidrogenasa
4272,Ausencia total de carne roja en la dieta
4273,"Al ser una vitamina hidrosoluble, no precisa de las sales biliares para su absorción"
4274,B1
4275,Cobalto
4276,Selenio
4277,"Aunque se hallan en muchos órganos, se sintetizan sólo en la próstata y en las vesículas seminales"
4278,Crigler -Najjar
4279,Un esfingolípido
4280,Lisosomas
4281,Todas son ciertas
4282,La galactosa se convierte a la sustancia tóxica galactitol (dulcitol)
4283,Galactosa 1-P uridiltransferasa
4284,Los requerimientos mínimos de hidratos de carbono no están establecidos
4285,Fosfatidilcolina y fosfatidilinositol
4286,Gamma-hidroxibutirato
4287,Síndrome de Lesch Nyhan
4288,"Aunque la velocidad de excreción de 24 hrs es muy constante, hay marcada fluctuación diurna"
4289,"1, 3"
4290,Troponina
4291,Estercobilina
4292,La causa de altos niveles de homoserina
4293,Activar irreversiblemente la adenilato ciclasa
4294,Carbohidrato
4295,Lactato
4296,Simportes
4297,Disminución de la síntesis del receptor de LDL
4298,Plasmina
4299,Hemoglobina M
4300,Ácido fólico /B12
4301,69 cromosomas
4302,Ausencia de disyunción durante la meiosis
4303,"(47, XXY)"
4304,Trisomía 13
4305,"(45, X)"
4306,Síndrome de Down
4307,Llanto parecido al maullido de gato
4308,Ausencia del tipo
4309,Sellado genómico paterno del cromosoma 15q11-13
4310,Cromosoma Filadelfia
4311,Xerodermia pigmentosa
4312,Síndrome de Turner
4313,Escherichia coli
4314,Severa con shock
4315,Hipokalemia
4316,Hiponatremia
4317,Reflujo vesicoureteral
4318,Hipertensión
4320,Adrenalina
4321,Sobrepeso
4322,Laringuitis
4324,Solución isotónica en bolo
4325,Ecografía
4326,Nebulización con adrenalina
4327,Bronquiolitis
4328,"Cardioversión a 0,5 a 2j/kg."
4329,N-acetilcisteina
4330,200
4331,Rotavirus
4332,Rotavirus
4333,Escarlatina
4334,Invaginación intestinal
4335,Bronquilitis
4336,Exantema súbido
4337,Amoxicilina
4338,Derrame paraneumónico
4339,Abuso sexual
4340,Rubéola
4341,Intususcepción
4342,Laringomalacia
4343,Vómitos y sangrado gástrico
4344,17 OH progesterona
4345,Chorro medio
4346,15 -- 2
4347,Coxsackie virus
4348,Observación
4349,N-acetilcisteina
4350,Varicela
4351,Reflujo vesicoureteral
4352,Irradiación del lecho amigdalar
4353,Invaginación intestinal
4354,Invaginación intestinal
4355,Adenovirus
4356,Bacterias Gramnegativas
4357,Búsqueda de VSR en exudado nasofaringeo
4358,La humedad es la medida terapéutica primordial
4359,Rubéola
4360,Exantema súbito
4361,Exantema súbito
4362,Roseola
4363,Roseola
4365,Neumonía muy grave
4366,Neumonía bacteriana
4367,Haemophilus influenzae tipo B
4368,Virus del sarampión
4369,17-hidroxilasa
4370,Hipertensión vásculo renal
4371,Acetaminofén
4372,Hiperventilación
4373,Colinérgico
4374,Epinefrina
4375,Atópica
4376,Antibióticos tópicos si existe infección
4377,TBC pulmonar y esquema I
4378,Test de ADA positivo
4379,"Niño de 18 meses, PPD (0), examen físico, radiografía normal y padre con BK positivo en esputo."
4380,Persistente sin deshidratación
4381,600 mL
4382,Acuosa con deshidratación
4383,Rehidratación oral
4384,Coprocultivo
4385,Deshidratación asociada a marasmo
4386,Rehidratación oral
4387,SRO en igual volumen a las pérdidas
4388,Continuar con lactancia materna y ofrecer soluciones glucoelectrolícias por v.o.
4389,"E. coli enteropatogénica, E. coli antiagregante, salmonela no tífica, Aeromonas caviae"
4390,Colitis
4391,Hiperacidez gástrica y enfermedad ulcerosa
4392,"Aeromonas, Vibrio cholerae"
4393,Ocurren hipoglucemia y convulsiones
4394,E. coli enterohemorrágica
4395,La mortalidad de los lactantes generalmente es consecuencia de la deshidratación
4396,Las complicaciones neurológicas ocurren en cerca del 40% de los pacientes
4398,Intolerancia a la lactosa
4399,Deficiencia secundaria de lactasa
4400,"Cuerpos reductores (prueba de Clinitest): más de 0,5%, pH: <5,5."
4401,pH ácido de las heces
4402,Escarlatina
4403,Varicela
4404,10 días
4405,12
4406,Varicela
4407,Síndrome de Reye
4408,Síndrome de Reye
4409,Inhalatoria
4410,Tos ferina
4411,Cuerpo extraño
4412,Escabiosis
4413,Parvovirus humano B19
4414,Anticuerpos IgE
4416,5 días
4417,Ileo meconial
4418,Toxacara canis
4419,Bronquiectasis
4420,Mycobacterium tuberculosis
4421,285 mOsm/L
4422,Los vómitos están teñidos de bilis
4423,Atetosis
4424,"Las convulsiones son breves, y en la mayoría de los casos duran menos de 30 segundos"
4425,Crisis parciales simples
4426,Con frecuencia provoca deterioro psíquico
4427,Focalidad temporal izquierda en el EEG en período intercítico
4428,Convulsiones de pequeño mal
4429,"Realizar una biosia intestinal, y luego suprimir el gluten"
4430,La positividad de los anticuerpos antiendomisio guarda escasa relación con la actividad de la enfermedad
4431,Enfermedad celíaca
4432,Toda la vida
4433,Enfermedad celíaca no tratada
4434,Neuroblastoma metastásico
4435,Neuroblastoma
4436,Neuroblastoma
4437,Teratoma maligno
4438,Neuroblastoma
4439,"Pulmón, hígado y cerebro"
4440,Masa palpable
4441,Nunca afecta a ambos riñones
4442,Tumor de Wilms
4443,Tumor de Wilms
4444,Atresia esofágica
4446,Actitud expectante
4447,Aumento de riesgo de neoplasia testicular
4448,Características del sacro
4449,Fibrosis quística
4450,Fibrosis quística del páncreas
4451,Enfermedad de Crohn
4452,En los dos primero años de vida
4453,Tratamiento del estreñimiento asociado
4454,Fístula retrouretral
4455,Fístula vestibular
4456,El bebé padece una uropatía obstructiva
4457,Todos los anteriores
4458,Hernia diafragmática
4459,La malformación digestiva más frecuentemente asociada es la malrotación intestinal
4460,"Es un divertículo falso, pues su pared carece de túnica muscular"
4461,Realizar una resección total del segmento agangliónico
4462,Megacolon agangliónico
4463,"Administración de bismuto, amoxicilina y metronidazol"
4464,Estudio pHmétrico durante 24 horas
4465,Miotomía de la unión gastroesofágica
4466,Enfermedad inflamatoria intestinal
4467,Atresis pilórica
4468,Estenosis duodenal
4469,Vómito fecaloide
4470,Todos los anteriores
4471,El dolor de la palpación
4473,Pancreatitis
4474,Hipoglucemia
4475,Pancreatitis
4476,Pancreatitis
4477,La hepatitis B (hepatitis sérica) se transmite únicamente por la vía parenteral
4478,Hepatitis crónica activa
4479,Hepatitis crónica activa
4480,Absceso hepático
4481,CIV
4482,Restricción del flujo pulmonar
4483,Síndrome de Wolf Parkinson White
4484,Provoca una infección del tracto respiratorio superior
4485,Haemophilus influenzae
4486,Infección de la derivación
4487,Deficiencia de vitamina E
4488,Enfermedad de Wilson
4489,Esclerosis múltiple
4490,Leucemia linfoide agua (LLA) de células T.
4491,Secuestro esplénico
4492,Sífilis
4493,Leptospirosis
4494,Medios físicos
4495,Frecuencia respiratoria
4496,Complicación pélvica
4497,Edad escolar (de 5 a 12 años)
4498,Una subluxación de la cabeza del radio
4499,Rodilla
4500,Glaucoma congénito
4501,Bulimia nerviosa
4502,Enfermedad de Graves
4503,Glomerulonefritis mesangiocapilar
4504,Antihistamínicos
4505,Parotiditis
4506,La infección cutánea es más frecuente en climas tropicales que la faringitis
4507,Piodermitis ampollosa en un recién nacido
4508,"Tetraciclina, 250 mg 4 veces al día, v.o. (si el niño tiene más de 7 años)"
4509,Es causa de faringoamigdalitis
4510,Penicilina
4511,Penicilina G
4512,Adenovirus
4513,El estado del portador puede ser erradicado mediante colecistectomía en el 80% de los casos.
4514,Absceso dental
4515,24
4516,Niño sano
4517,Hipofsofatemia
4518,Problemas psicosociales
4519,Ig A secretora
4520,2 años
4521,Engrosamiento peneano
4522,15
4523,Pasar de posición prona a supina
4524,12
4525,Normal
4526,Antiinfecciosa
4527,Disfunción motora oral
4528,diarrea aguda
4529,D
4530,4
4531,Hipofosfatemia
4532,Déficit de talla para la edad
4533,Talla / edad aumentada
4534,Lactoferrina
4535,Aparición de montículos mamarios
4536,Pasar páginas de un libro
4537,"A los 2, 4 y 6 meses"
4538,Maltrato infantil
4539,"Camino solo, pasa páginas de un libro."
4540,Entre 1 y 4 años
4541,Lesiones
4542,10 años
4543,Tamaño testicular normal
4544,Tumor de células de Leydig
4545,La edad de 8 años en las niñas y 9 en los niños
4546,"Inicio temprano de pubertal ""normal"" (constitucional)"
4547,Se produce el estirón masculino
4548,3
4549,2
4550,Armar torres con cubos
4551,19 meses
4552,24 meses
4553,Copia un cuadrado
4554,3 años
4555,Oraciones de 8 a 10 palabras
4556,48 meses
4557,36 a 48 meses
4558,5 años
4559,5 a 10 años
4560,6 y 7 años de edad
4561,"Corre, sube escaleras alternando los pies, monta triciclo, salta"
4562,Simulación
4563,6 semanas
4564,Mantener una posición sentada
4565,6 meses
4566,6 meses
4567,Se sienta sin apoyo a los 6 meses.
4568,8 a 9 meses
4569,Ocho meses
4570,Reflejo de paracídas
4572,Incisivos centrales mandibulare.s
4573,13
4574,6 a 8 meses
4575,Zumos de fruta
4576,Relación peso para la edad.
4577,Desnutrición aguda
4578,Peso / Talla
4579,Desnutrición aguda
4580,Disminución de linfocitos T
4581,Poliuria
4582,Reservas inadecuadasde nutrientes
4583,Gamagrafía tiroidea
4584,Aumento de Ia xilosa sérica en 1 hora  > 30 m /100ml.
4585,Malnutrición
4586,La pérdida de peso
4587,0.2
4588,Desnutrición crónica
4589,Kwashiorkor
4590,Kwashiorkor
4591,La ingesta insuficiente de proteína de alto poder biológico
4592,Fraccionar las tomas de papillas
4593,Pérdida de tejido graso y muscular
4594,Estrés
4595,Los pliegues subcutáneos
4596,Obesidad nutricional
4597,IMC mayor de 95
4598,Suelen presentar picos de GH elevados
4599,Edad ósea más avanzada
4600,Sobrealimentación
4601,Hipertrofia cardiaca
4602,La obesidad es un factor predisponente
4603,800 ml
4604,100 cc/Kg/día.
4605,500 mL/día
4606,Ninguna de las anteriores
4607,"La solución de rehidratación oral (SRO) contiene en mMol/L sodio 90, cloruro 80, potasio 20, citrato 10 y glucosa 110"
4608,Continuar alimentación durante la diarrea. A mayor ingesta se aprecia mayor beneficio nutricional durante el episodio agudo.
4609,Curva de crecimiento
4610,La velocidad de crecimiento
4611,Mejor equilibrio en el aporte proteico-energético
4612,Velocidad media de crecimiento a los 7 años superior a la de los 6 años
4613,Un crecimiento normal.
4614,Retraso constitucional del crecimiento y de la pubertad
4615,La edad ósea se correlaciona con edad cronológica
4616,Es bajo durante la adolescencia temprana
4617,Retraso constitucional del crecimiento
4618,Respuesta de GH a la administración de somatostatina
4619,Micropene
4620,Retraso constitucional del crecimiento
4621,Desnutrición primaria
4622,Peso y talla pequeños al nacer
4623,4 años
4624,3
4626,Una edad ósea de 9 años
4627,Aparición de expresiones faciales claras
4629,Desnutrición aguda de una madre nutrida
4630,Los movimientos respiratorios no aparecen hasta el nacimiento
4631,Crecimiento rápido y reducción de las reservas de hierro.
4632,Hiperplasia suprarrenal congénita
4633,21-hidroxilas
4634,Hidrocortisona
4635,Niño sano
4636,Enfermedad hemorrágica vitamino-K dependiente
4637,La leche materna es más rica en proteínas que la lecha de vaca
4638,La leche humana tiene mayor concentración de cobre que la de vaca
4639,Ácidos linoleico y linolénico
4640,Hipocalcemia
4641,Leche materna
4642,Sin los padres no son partidarios de ella
4643,"Diarrea, vómitos, estacionamiento ponderal"
4644,Aumento del riesgo de enfermedad hemorrágica por déficit de vitamina K
4645,Lactosa
4646,Más proteínas
4647,5 días
4648,Poca cantidad de ácidos grasos esenciales
4649,Menos fenilalanina
4651,Proteína
4652,Mayor ganancia ponderal en las 2 primeras semanas
4653,0.14000000000000001
4654,Sacarosa
4655,pH de heces mayor de 6
4656,lngestion calórica
4657,Al sexto mes.
4658,Vitamina B12.
4659,Niacina
4660,Vitamina B12
4661,Zinc
4662,Vitamina D
4663,400 U
4664,Piernas arqueadas
4665,Calcemia normal y fosforemia baja
4666,Presenta hiperfosforemia que es útil para el diagnostico
4667,Hipercalciuria
4668,Cobre
4669,"6 days, 6:01:00"
4670,100 kcal/kg/día
4671,Relativa preservación del lenguaje
4672,Metilfenidato
4673,Déficit de la atención con hiperactividad
4674,Historia familiar de enuresis
4676,Cuerpo extraño
4677,"Irritabilidad, fiebre (38°C), somnolencia"
4678,Infección urinaria
4679,Vacune triple vírica
4680,B2 adrenérgico inhalado
4681,Bronquiolitis
4682,Ruidos cardiacos de baja intensidad
4683,Suero fisiológico 20 ml/kg en bolo
4684,2
4685,Sarampión
4686,240
4687,Rotavirus
4689,Atropina
4690,Rotavirus
4691,Vacuna pentavalente a la tercera dosis
4692,Neumonía neumocócica
4693,Shock hipovolémico
4694,Vómitos y diarreas con sangre
4695,90
4696,Gastroenteritis viral
4697,Meningoencefalitis
4698,Síndrome urémico hemolítico
4699,Exploración física
4700,Aumento de espacios intercostales y diafragma planos
4701,10-20 / Suero fisiológico
4702,Mantener hidratación
4703,A los dos meses
4704,Neumocócica
4705,Aplicar medidas generales y uso de corticoides vía oral.
4706,Depresión respiratoria
4707,"Sialorrea, miosis y fasciculaciones"
4708,Sulfato de atropina
4709,Hepática
4710,"Cloruro de sodio al 0,9 % 20 cc / kg en bolo"
4711,Hidratar rápidamente y monitorizar el potasio sérico
4712,Tos y dificultad respiratoria
4713,Neumonía
4714,Corticoide inhalado a altas dosis y beta 2 de acción prolongada
4715,Staphylococcus aureus
4716,Impétigo
4717,10 a 14 días
